strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_execution_date,entry_open,entry_market_cap,entry_avg_trading_value_20d,entry_signal_close,entry_market_cap_pass,entry_trading_value_pass,entry_close_pass,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_state,first_progressed_date,first_progressed_effective_trading_date,lifecycle_class,loss_guard_triggered,loss_guard_signal_date,loss_guard_signal_close,loss_guard_return_at_signal,loss_guard_execution_date,loss_guard_execution_price,loss_guard_realized_return,exit_type,exit_signal_date,exit_execution_date,exit_price,terminal_return,mfe,mae,peak_giveback,holding_trading_days,holding_weeks,trade_status,cutoff_date,cutoff_valuation_price,mark_to_cutoff_return,entry_signal_information_date,entry_filter_raw_date,identity_effective_from,identity_effective_to,entry_fundamentals_gate_pass,entry_latest_fy,entry_annual_revenue,entry_annual_operating_income,entry_latest_quarter,entry_quarter_revenue,entry_quarter_operating_income,entry_revenue_yoy_pct,entry_operating_income_yoy_pct,entry_operating_income_growth_mode,fundamental_exit_triggered,fundamental_exit_primary_type,fundamental_exit_all_flags,fundamental_exit_signal_information_date,fundamental_exit_execution_date,fundamental_exit_accelerated,abc_entry_pass,abc_latest_fy,abc_annual_revenue,abc_annual_operating_income,abc_latest_quarter,abc_quarter_revenue,abc_quarter_operating_income,abc_revenue_yoy,abc_oi_growth_mode,abc_oi_yoy,fundamental_exit_type,fundamental_exit_signal_date,fundamental_exit_a,fundamental_exit_b,fundamental_exit_c,fastcore_exit_candidate_type,fastcore_exit_candidate_execution_date,primary_exit_source
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,082920,KR7082920000,비츠로셀,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_082920_KR7082920000_KOSDAQ_03,3,2023-08-25,2023-08-28,11607.0,507777455200.0,6737536469.5,22900.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,2023-08-31,2023-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2023-09-30,2023-10-04,9750.0,-16.0,1.74,-16.3,17.74,24,4.8,REALIZED,,,,2023-08-25,2023-08-25,2010-01-04,2026-08-21,True,2022,140980940372,28825464743,2023Q2,49811512987,15262793100,49.657862,177.601638,YOY_PERCENT,False,,,,,False,True,2022,140980940372,28825464743,2023Q2,49811512987,15262793100,49.657862,YOY_PERCENT,177.601638,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2023-10-04,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,082920,KR7082920000,비츠로셀,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_082920_KR7082920000_KOSDAQ_04,4,2025-01-03,2025-01-06,11986.0,536353394850.0,1882420562.5,23450.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2025-08-31,2025-08-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-01-31,2026-02-02,20650.0,72.28,91.06,-9.48,18.78,262,52.4,REALIZED,,,,2025-01-03,2025-01-03,2010-01-04,2026-08-21,True,2023,176220480964,37690323911,2024Q3,48793477490,12124849991,10.679241,67.543148,YOY_PERCENT,False,,,,,False,True,2023,176220480964,37690323911,2024Q3,48793477490,12124849991,10.679241,YOY_PERCENT,67.543148,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2026-02-02,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,083930,KR7083930008,아바코,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_083930_KR7083930008_KOSDAQ_01,1,2024-06-14,2024-06-17,20550.0,304221079200.0,2937166287.5,20400.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,72.54,READY,,,NEVER_PROGRESSED,True,2024-07-01,17400.0,-15.33,2024-07-02,17400.0,-15.33,LOSS_GUARD_CLOSE_LE_NEG_15,2024-07-01,2024-07-02,17400.0,-15.33,4.14,-15.82,19.47,12,2.4,REALIZED,,,,2024-06-14,2024-06-14,2010-01-04,2026-08-21,True,2023,186852149260,4408460446,2024Q1,46323155637,2988765280,230.202817,-140.542406,TURNAROUND_TO_PROFIT,False,,,,,False,True,2023,186852149260,4408460446,2024Q1,46323155637,2988765280,230.202817,TURNAROUND_TO_PROFIT,-140.542406,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2024-07-02,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,084110,KR7084110006,휴온스글로벌,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_084110_KR7084110006_KOSDAQ_01,1,2021-04-09,2021-04-12,34626.0,416147810100.0,3241304572.5,36300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2021-06-30,2021-06-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-08-31,2021-09-01,63625.0,83.75,126.73,-1.93,42.98,98,19.6,REALIZED,,,,2021-04-09,2021-04-09,2010-01-04,2026-08-21,True,2020,523047736598,89248773268,2020Q4,143044866316,24341936894,15.730161,22.089531,YOY_PERCENT,False,,,,,False,True,2020,523047736598,89248773268,2020Q4,143044866316,24341936894,15.730161,YOY_PERCENT,22.089531,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2021-09-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,084370,KR7084370006,유진테크,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_084370_KR7084370006_KOSDAQ_01,1,2024-04-12,2024-04-15,48150.0,1106844828600.0,20932767849.1,48300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.44,READY,2024-04-30,2024-04-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2024-05-13,2024-05-14,49450.0,2.7,21.91,-3.01,19.21,20,4.0,REALIZED,,,,2024-04-12,2024-04-12,2010-01-04,2026-08-21,True,2023,276533350776,24325728964,2023Q4,70644859947,5323706307,23.118938,247.232684,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2024-05-13,2024-05-14,True,True,2023,276533350776,24325728964,2023Q4,70644859947,5323706307,23.118938,YOY_PERCENT,247.232684,FUNDAMENTAL_B_SHARP_DECLINE,2024-05-13,False,True,False,,,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,084370,KR7084370006,유진테크,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_084370_KR7084370006_KOSDAQ_02,2,2025-08-22,2025-08-25,48750.0,1099970016000.0,8107405538.75,48000.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.04,READY,2025-11-30,2025-11-28,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-14,2025-11-17,91400.0,87.49,123.59,-8.72,36.1,56,11.2,REALIZED,,,,2025-08-22,2025-08-22,2010-01-04,2026-08-21,True,2024,338067812312,61177012897,2025Q2,104924667101,19739955399,35.011013,99.335694,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-14,2025-11-17,True,True,2024,338067812312,61177012897,2025Q2,104924667101,19739955399,35.011013,YOY_PERCENT,99.335694,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-14,False,True,False,,,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,086280,KR7086280005,현대글로비스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_086280_KR7086280005_KOSPI_01,1,2022-04-15,2022-04-18,98038.0,7406250000000.0,24387130850.0,197500.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,2025-03-31,2025-03-31,NORMAL_EARLY_TREND_HANDOFF,True,2022-09-07,82532.0,-15.82,2022-09-08,83782.0,-14.54,LOSS_GUARD_CLOSE_LE_NEG_15,2022-09-07,2022-09-08,83782.0,-14.54,9.18,-17.35,23.72,100,20.0,REALIZED,,,,2022-04-15,2022-04-15,2010-01-04,2026-08-21,True,2021,21779581931003,1126245705403,2021Q4,5843723595680,325102443581,19.771291,85.555302,YOY_PERCENT,False,,,,,False,True,2021,21779581931003,1126245705403,2021Q4,5843723595680,325102443581,19.771291,YOY_PERCENT,85.555302,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-09-08,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,086280,KR7086280005,현대글로비스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_086280_KR7086280005_KOSPI_02,2,2024-09-20,2024-09-23,119600.0,8797500000000.0,23838415130.0,117300.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,71.99,READY,2025-03-31,2025-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-14,2024-11-15,112700.0,-5.77,6.52,-6.77,12.29,37,7.4,REALIZED,,,,2024-09-20,2024-09-20,2010-01-04,2026-08-21,True,2023,25683197164064,1554032510087,2024Q2,7064318730070,439290464321,8.102664,6.478071,YOY_PERCENT,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-14,2024-11-15,True,True,2023,25683197164064,1554032510087,2024Q2,7064318730070,439290464321,8.102664,YOY_PERCENT,6.478071,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-14,False,False,True,,,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,086280,KR7086280005,현대글로비스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_086280_KR7086280005_KOSPI_03,3,2025-01-03,2025-01-06,134600.0,10087500000000.0,20216188588.8,134500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,2025-03-31,2025-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-10-31,2025-11-03,186600.0,38.63,44.8,-22.36,6.17,200,40.0,REALIZED,,,,2025-01-03,2025-01-03,2010-01-04,2026-08-21,True,2023,25683197164064,1554032510087,2024Q3,7468714044386,469066378836,17.986692,22.07745,YOY_PERCENT,False,,,,,False,True,2023,25683197164064,1554032510087,2024Q3,7468714044386,469066378836,17.986692,YOY_PERCENT,22.07745,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2025-11-03,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,086450,KR7086450004,동국제약,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_086450_KR7086450004_KOSDAQ_01,1,2025-09-12,2025-09-15,19300.0,866256085500.0,3253932611.0,19300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-7.93,61.92,-15.75,69.85,227,45.4,OPEN_AT_CUTOFF,2026-08-21,17770.0,-7.93,2025-09-12,2025-09-12,2010-01-04,2026-08-21,True,2024,812166073057,80419595222,2025Q2,233460830713,22141217108,14.701392,15.187887,YOY_PERCENT,False,,,,,False,True,2024,812166073057,80419595222,2025Q2,233460830713,22141217108,14.701392,YOY_PERCENT,15.187887,,,False,False,False,,,CUTOFF
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,086900,KR7086900008,메디톡스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_086900_KR7086900008_KOSDAQ_01,1,2023-03-31,2023-04-03,220000.0,1509072633500.0,40318787615.0,221500.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.74,READY,2023-05-31,2023-05-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2023-07-31,2023-08-01,217000.0,-1.36,27.73,-5.0,29.09,83,16.6,REALIZED,,,,2023-03-31,2023-03-31,2010-01-04,2026-08-21,True,2022,195096220132,46664445394,2022Q4,52268802394,16293857638,33.256267,2802.393425,YOY_PERCENT,False,,,,,False,True,2022,195096220132,46664445394,2022Q4,52268802394,16293857638,33.256267,YOY_PERCENT,2802.393425,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2023-08-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,086900,KR7086900008,메디톡스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_086900_KR7086900008_KOSDAQ_02,2,2024-08-30,2024-09-02,201000.0,1445832255700.0,30961524585.0,198100.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.04,READY,,,NEVER_PROGRESSED,True,2024-10-22,170500.0,-15.17,2024-10-23,174900.0,-12.99,LOSS_GUARD_CLOSE_LE_NEG_15,2024-10-22,2024-10-23,174900.0,-12.99,0.0,-18.01,12.99,32,6.4,REALIZED,,,,2024-08-30,2024-08-30,2010-01-04,2026-08-21,True,2023,221120682597,17322328805,2024Q2,65005462915,14332239899,25.52166,50.059276,YOY_PERCENT,False,,,,,False,True,2023,221120682597,17322328805,2024Q2,65005462915,14332239899,25.52166,YOY_PERCENT,50.059276,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2024-10-23,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,089980,KR7089980007,상아프론테크,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_089980_KR7089980007_KOSDAQ_01,1,2026-04-17,2026-04-20,24900.0,399725925000.0,3559734933.75,25000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,70.24,READY,,,NEVER_PROGRESSED,True,2026-05-29,20450.0,-17.87,2026-06-01,20300.0,-18.47,LOSS_GUARD_CLOSE_LE_NEG_15,2026-05-29,2026-06-01,20300.0,-18.47,20.68,-18.47,39.15,28,5.6,REALIZED,,,,2026-04-17,2026-04-17,2011-07-21,2026-08-21,True,2025,195987991877,6712413242,2025Q4,60604128970,1931317459,49.384034,407.447504,YOY_PERCENT,False,,,,,False,True,2025,195987991877,6712413242,2025Q4,60604128970,1931317459,49.384034,YOY_PERCENT,407.447504,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,090430,KR7090430000,아모레퍼시픽,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_090430_KR7090430000_KOSPI_01,1,2025-05-30,2025-06-02,134100.0,7820481878300.0,39598924182.5,133700.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.29,READY,,,NEVER_PROGRESSED,True,2026-06-01,111300.0,-17.0,2026-06-02,111400.0,-16.93,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-01,2026-06-02,111400.0,-16.93,26.03,-17.3,42.96,244,48.8,REALIZED,,,,2025-05-30,2025-05-30,2010-01-04,2026-08-21,True,2024,3885110699186,220481343913,2025Q1,1067512073116,117729877264,17.122071,61.992945,YOY_PERCENT,False,,,,,False,True,2024,3885110699186,220481343913,2025Q1,1067512073116,117729877264,17.122071,YOY_PERCENT,61.992945,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-02,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,090460,KR7090460007,비에이치,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_090460_KR7090460007_KOSDAQ_01,1,2021-12-24,2021-12-27,23300.0,784393670400.0,31577641185.0,23200.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2022-09-30,2022-09-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,True,2022-01-27,19550.0,-16.09,2022-01-28,20150.0,-13.52,LOSS_GUARD_CLOSE_LE_NEG_15,2022-01-27,2022-01-28,20150.0,-13.52,2.58,-16.31,16.1,24,4.8,REALIZED,,,,2021-12-24,2021-12-24,2010-01-04,2023-06-19,True,2020,721358197178,34045702993,2021Q3,333718330078,43713546560,41.324608,44.143056,YOY_PERCENT,False,,,,,False,True,2020,721358197178,34045702993,2021Q3,333718330078,43713546560,41.324608,YOY_PERCENT,44.143056,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-01-28,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,090460,KR7090460007,비에이치,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_090460_KR7090460007_KOSDAQ_02,2,2022-02-04,2022-02-07,22900.0,772560145200.0,16691221365.0,22850.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,70.24,READY,2022-09-30,2022-09-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,True,2022-02-14,19150.0,-16.38,2022-02-15,19150.0,-16.38,LOSS_GUARD_CLOSE_LE_NEG_15,2022-02-14,2022-02-15,19150.0,-16.38,1.31,-17.47,17.69,7,1.4,REALIZED,,,,2022-02-04,2022-02-04,2010-01-04,2023-06-19,True,2020,721358197178,34045702993,2021Q3,333718330078,43713546560,41.324608,44.143056,YOY_PERCENT,False,,,,,False,True,2020,721358197178,34045702993,2021Q3,333718330078,43713546560,41.324608,YOY_PERCENT,44.143056,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-02-15,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,090460,KR7090460007,비에이치,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_090460_KR7090460007_KOSDAQ_03,3,2022-04-15,2022-04-18,27600.0,926395972800.0,34470793855.0,27400.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,2022-09-30,2022-09-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,True,2022-06-22,23350.0,-15.4,2022-06-23,23350.0,-15.4,FUNDAMENTAL_A_OPERATING_LOSS,2022-05-16,2022-05-17,26150.0,-5.25,4.35,-7.25,9.6,21,4.2,REALIZED,,,,2022-04-15,2022-04-15,2010-01-04,2023-06-19,True,2021,1036962656916,71085420062,2021Q4,402072062510,43428490179,73.52106,1612.540286,YOY_PERCENT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS,2022-05-16,2022-05-17,True,True,2021,1036962656916,71085420062,2021Q4,402072062510,43428490179,73.52106,YOY_PERCENT,1612.540286,FUNDAMENTAL_A_OPERATING_LOSS,2022-05-16,True,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2022-06-23,FUNDAMENTAL
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,091580,KR7091580001,상신이디피,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_091580_KR7091580001_KOSDAQ_01,1,2023-03-03,2023-03-06,24600.0,307997749400.0,12737947368.5,22600.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,2026-04-30,2026-04-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,True,2023-05-08,20850.0,-15.24,2023-05-09,20850.0,-15.24,LOSS_GUARD_CLOSE_LE_NEG_15,2023-05-08,2023-05-09,20850.0,-15.24,19.92,-15.24,35.16,45,9.0,REALIZED,,,,2023-03-03,2023-03-03,2010-01-04,2026-08-21,True,2021,197509167045,19652064899,2022Q3,78169013398,10222232166,46.32468,110.749507,YOY_PERCENT,False,,,,,False,True,2021,197509167045,19652064899,2022Q3,78169013398,10222232166,46.32468,YOY_PERCENT,110.749507,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2023-05-09,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,093050,KR7093050003,LF,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_093050_KR7093050003_KOSPI_01,1,2021-06-04,2021-06-07,20250.0,593572000000.0,4172946702.5,20300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,2022-02-28,2022-02-28,NORMAL_EARLY_TREND_HANDOFF,True,2021-08-17,16750.0,-17.28,2021-08-18,17400.0,-14.07,LOSS_GUARD_CLOSE_LE_NEG_15,2021-08-17,2021-08-18,17400.0,-14.07,11.6,-18.52,25.67,52,10.4,REALIZED,,,,2021-06-04,2021-06-04,2010-01-04,2026-08-21,True,2020,1610459972097,77067170451,2021Q1,398294131544,27493834843,7.026064,112.270212,YOY_PERCENT,False,,,,,False,True,2020,1610459972097,77067170451,2021Q1,398294131544,27493834843,7.026064,YOY_PERCENT,112.270212,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2021-08-18,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,093050,KR7093050003,LF,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_093050_KR7093050003_KOSPI_02,2,2023-02-17,2023-02-20,18010.0,527197200000.0,738243900.0,18030.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,2026-04-30,2026-04-30,NORMAL_EARLY_TREND_HANDOFF,True,2023-07-13,15200.0,-15.6,2023-07-14,15210.0,-15.55,LOSS_GUARD_CLOSE_LE_NEG_15,2023-07-13,2023-07-14,15210.0,-15.55,2.5,-16.55,18.05,100,20.0,REALIZED,,,,2023-02-17,2023-02-17,2010-01-04,2026-08-21,True,2021,1793103979720,158865864141,2022Q3,434657455599,29833406362,12.498894,33.872354,YOY_PERCENT,False,,,,,False,True,2021,1793103979720,158865864141,2022Q3,434657455599,29833406362,12.498894,YOY_PERCENT,33.872354,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2023-07-14,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,093050,KR7093050003,LF,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_093050_KR7093050003_KOSPI_03,3,2025-02-14,2025-02-17,16490.0,482167600000.0,685317772.5,16490.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,2026-04-30,2026-04-30,NORMAL_EARLY_TREND_HANDOFF,True,2025-04-09,13770.0,-16.49,2025-04-10,13930.0,-15.52,LOSS_GUARD_CLOSE_LE_NEG_15,2025-04-09,2025-04-10,13930.0,-15.52,1.7,-17.16,17.22,38,7.6,REALIZED,,,,2025-02-14,2025-02-14,2010-01-04,2026-08-21,True,2023,1900725823265,57379138443,2024Q3,481026065719,53812028197,15.392167,272.263321,YOY_PERCENT,False,,,,,False,True,2023,1900725823265,57379138443,2024Q3,481026065719,53812028197,15.392167,YOY_PERCENT,272.263321,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2025-04-10,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,093050,KR7093050003,LF,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_093050_KR7093050003_KOSPI_04,4,2026-03-20,2026-03-23,21550.0,649128000000.0,1427878731.5,22200.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.74,READY,2026-04-30,2026-04-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-06-30,2026-07-01,22600.0,4.87,22.74,-7.19,17.87,69,13.8,REALIZED,,,,2026-03-20,2026-03-20,2010-01-04,2026-08-21,True,2025,1882430252411,168111068247,2025Q4,597789574821,77624352558,6.852408,197.99659,YOY_PERCENT,False,,,,,False,True,2025,1882430252411,168111068247,2025Q4,597789574821,77624352558,6.852408,YOY_PERCENT,197.99659,,,False,False,False,EXIT4_SCORE_DRAWDOWN_GE_15,2026-07-01,FASTCORE
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01,093320,KR7093320000,케이아이엔엑스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_093320_KR7093320000_KOSDAQ_01,1,2023-02-03,2023-02-06,63200.0,308416000000.0,1849134940.0,63200.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,2023-12-31,2023-12-28,NORMAL_EARLY_TREND_HANDOFF,True,2023-05-18,53300.0,-15.66,2023-05-19,53600.0,-15.19,LOSS_GUARD_CLOSE_LE_NEG_15,2023-05-18,2023-05-19,53600.0,-15.19,14.56,-15.98,29.75,72,14.4,REALIZED,,,,2023-02-03,2023-02-03,2011-02-08,2026-08-21,True,2021,84460348323,19734224882,2022Q3,27956848513,6963265670,24.432684,41.40612,YOY_PERCENT,False,,,,,False,True,2021,84460348323,19734224882,2022Q3,27956848513,6963265670,24.432684,YOY_PERCENT,41.40612,,,False,False,False,LOSS_GUARD_CLOSE_LE_NEG_15,2023-05-19,FASTCORE
